,USER STORY NAME,USER STORY DESCRIPTION INCL. EXPECTED OUTCOME ,BUSINESS PRIORITY,USER STORY TYPE ,"USER ACCEPTANCE CRITERIA (UAT)

",ESTIMATES,OWNER,SPRINT7,TARGET DATE,DEMO STATUS,SUMMARY of QUALITY ASSURANCE / UAT TESTING ,Business Owner / Requestor,Test Scenario #2,Test Scenario #3,Business Value Type,Business Value Description,COMMENT,Demo Order,DEPLOYMENT,"MONITORING AND FEEDBACK

","Sponsor (KASHA, EJAF, ROCHE, KASHA, RMS, AMEX, DELL)","Value Stream (AI Services, IoT Services, Data Servcies, Core Services, Support & Architecure)"
983,AI Predictive Modeling for HIV: Project Beyond Dashboard,Analyze and implement as per Beyond Dashboard Requirements: Display graphs/charts to visualize month-over-month trends,HIGH,FEATURE,-Deliveries per county per month insight                                         -Monthly Orders Distribution,8,Eva,CW 12 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,EJAF,AI Services
984,AI Predictive Modeling for HIV: Baseline ML Model architecture ans selection for K2,"Baseline ML Model architecture including business hypothesis, data strategy, initial feature engineering for PoC K2  for CEO decision making: DATA CLEANING",HIGH,FEATURE,Jupyter Notebook with cleaned data,12,Eva,CW 12 2025,,OPEN,,Marco,,,Enhance Revenue,Data cleaning and feature engineering sets us for ready for model building,,,,,EJAF,AI Services
985,AI Predictive Modeling for HIV: Baseline ML Model architecture ans selection for K2,"Baseline ML Model architecture including business hypothesis, data strategy, initial feature engineering for PoC K2  for CEO decision making: FEATURE ENGIREERING",HIGH,FEATURE,Jupyter Notebook with engireered features,2,Eva,CW 13 2025,,ACCEPTED,,Marco,,,Enhance Revenue,Data cleaning and feature engineering sets us for ready for model building,,,,,EJAF,AI Services
986,Cold Chain Management: Documenting the E2E Problem Statement & Process for Insulin Delivery in Kenya as per Cold Chain Requirements,"I want to document the end-to-end process for cold chain management in delivering insulin in Kenya,
So that all activities related to ordering, delivery, logistics, and both physical and digital cold chain management are clearly outlined.",HIGH,ENABLER,"Completed documentation of the entire cold chain management process for insulin delivery, including order placement, logistics, and delivery activities.",12,Lydia,CW 12 2025,,OPEN,,Marco,,,Enhance Revenue,,,,,,ROCHE,Data Services   
987,USSD & Voice Setup services in Uganda:: Initiating USSD Setup and Reviewing Voice Service Requirements,"I want to discuss with AFrica's talking how to get started with the USSD setup and review the voice service requirements,
So that I can ensure a clear understanding of the project and align with the developer's needs.",MEDIUM,ENABLER,"Understand what is required to get started with the voice service setup.
Ensure that the USSD setup process has been initiated.",8,Lydia,CW 12 2025,,ACCEPTED,,Nogueille,,,Increase Capacity,,,,,,,
988,AI Predictive Modeling for HIV: Finalize  Concept Note ,"Finalize Implementation concept including Mock-Up Screens for each PoC, Updated effort estimates, Updated chapters make document investor readable",HIGH,ENABLER,"The document outlining the implementation concept, following the Track & Trace template.",8,Naveen,CW 13 2025,,ACCEPTED,,Marco,,,Enhance Revenue,Concept Note serves as base document for GSMA funding aplication,,,,,EJAF,AI Services
989,AI Predictive Modeling for HIV: Baseline ML Model architecture ans selection for K1,"Baseline ML Model architecture including business hypothesis, data strategy, initial feature engineering for PoC K1  for CEO decision making: DATA CLEANING",HIGH,FEATURE,Jupyter Notebook with cleaned data,8,Naveen,CW 12 2025,,ACCEPTED,,Marco,,,Enhance Revenue,Data cleaning and feature engineering sets us for ready for model building,,,,,EJAF,AI Services
990,AI Predictive Modeling for HIV: Baseline ML Model architecture ans selection for K1 ,"Baseline ML Model architecture including business hypothesis, data strategy, initial feature engineering for PoC K1  for CEO decision making: FEATURE ENGIREERING, MODEL SELECTION",HIGH,FEATURE,Jupyter Notebook with cleaned data and notes on selected model,12,Naveen,CW 13 2025,,ACCEPTED,,Marco,,,Enhance Revenue,Data cleaning and feature engineering sets us for ready for model building,,,,,EJAF,AI Services
991,Track & Trace:: (Customer Facing Dashboard) Enhance an API that avails a consumable response with KPIs mentioned in the user story description [2]. Resume.,"As a developer, I want to leverage all HIV delivery data sources i.e. Dynamics, Project Beyond PMO sheets and continue developing an API that avails a consumable response with KPIs below:
N.B: Deployment to both staging and production expected on 21st, March 2025.
1. How many deliveries of HIV products have occurred?
2. How many HIV product units have been delivered?
3. How many patients have received HIV products with direct delivery?
4. How many health facilities have received HIV products with Kasha’s delivery?
5. How many patients are registered for ARV delivery?
6. From many units of each of the following products have been delivered:
-- ARVs
-- PrEP
-- Self-Test Kit
-- Condoms
7. How many patients have received the following products from the deliveries:
-- ARVs
-- PrEP
-- Self-Test Kit
-- Condoms
8. Where in Kenya have the deliveries been made (map)
9. How many HIV clinics and hospitals is Kasha partnering with and where in Kenya are they (map)
10. Gender of patients delivered to by HIV product type (ARV, PrEP, etc)
11. Age group of patients delivered to by HIV product type",HIGH,FEATURE,"1. A consumable response with metrics indicated in the user story description is available.
3. A new customer facing HIV-Focused dashboard reads data from the API.",18,Pamphile,CW 12 2025,,ACCEPTED,,Joanna,,,Enhance Revenue,,,,,,EJAF,Data Services   
992,Track & Trace:: (Customer Facing Dashboard) Display HIV Delivery Coverage & Partner Locations on the Customer-Facing Dashboard map and introduce filtering capabilities.,"As a developer, I want to map HIV deliveries and partner clinics/hospitals in Kenya on the customer-facing dashboard map,
So that I can track delivery coverage, assess distribution reach, and understand Kasha’s partnerships.
N.B: Deployment to both staging and production expected on 21st, March 2025.",HIGH,FEATURE,"1. The dashboard should display a map highlighting all locations where HIV deliveries have been completed.
2. Users should be able to view the number and locations of HIV clinics and hospitals partnering with Kasha.
3. Filtering options should allow users to filter data by date, or partner facility.",18,Pamphile,CW 12 2025,,OPEN,,Joanna,,,Enhance Revenue,,,,,,EJAF,Data Services   
993,Knowledge sharing & support placeholder,,MEDIUM,ENABLER,,2,Pamphile,CW 12 2025,,ACCEPTED,,,,,Increase Capacity,,,,,,,
994,AI Predictive Modeling for HIV: Finalize  Concept Note ,"Updated chapters make document investor readable, crosscheck Gates funding eligibility",HIGH,ENABLER,"The document outlining the implementation concept, following the Track & Trace template.",4,Eva,CW 12 2025,,OPEN,,Marco,,,Enhance Revenue,Concept Note serves as base document for Gates funding aplication,,,,,EJAF,AI Services
995,Dynamics :: Transition to FMCG & Pharma Revenue Mapping,"As a developer, I want to conduct functional tests after the Transition to FMCG & Pharma Revenue Mapping was done by the vendor. This will include the following areas:
- Item Creation
- Purchase Order processing
- Sales Order processing",MEDIUM,SUPPORT,"Completed, successful tests on the following:
- Item Creation
- Purchase Order processing
- Sales Order processing",2,Eva,CW 12 2025,,ACCEPTED,,Ahmed,,,Enhance Revenue,,,,,,EJAF,AI Services
996,"Track & Trace:: Improve ""PoC d1 - Kasha - Shipsy - Kasha Dashboard PoC Demo"" (Internal Dashboard) as per Charles' feedback, roll out as MVP to Kenya, Eldoret.","As a developer, I want the PoC d1 internal dashboard improved based on Charles’ feedback,
So that deliveries can efficiently be tracked and managed in Kenya, Eldoret.
N.B: Deployment to both staging and production expected on 28th, March 2025.",HIGH,FEATURE,"1. Implement feedback from Charles, ensuring usability and functionality improvements.
2. Improve shipment tracking and order visibility for internal teams.
3. Ensure the MVP version is fully functional and ready for use & roll-out by March 28th.",,Larry,CW 13 2025,,OPEN,,Charles,,,Execution Optimization,,,,,,KASHA,IoT Services
997,Track & Trace:: Update the Implementation Concept.,"As a DevOps Engineer,
I want to update the implementation concept, including UX improvements and rollout plans,
So that we can align with the latest designs and prepare for expansion / move to other countries.",HIGH,ENABLER,"1. Incorporate new mock-up screens based on UX designer feedback.
2. Align the implementation concept with Charles’ feedback.
3. Develop a detailed rollout strategy for internal dashboard either Kigali, Rwanda or Nairobi, Kenya.",3,Chanzu,CW 12 2025,,OPEN,,Marco,,,Execution Optimization,,,,,,EJAF,IoT Services
998,Upskilling:: Machine Learning Models,"Learning the ML basics below so that I can work on user story 985:
 - Understand Machine Learning Basics such as Supervised & Unsupervised Learning
 - Data cleaning & processing - how to handle missing values
 - Feature engineering - Understand how to create new features from raw data",HIGH,ENABLER,A document highlighting the new ML concepts learnt,4,Eva,CW 12 2025,,ACCEPTED,,,,,Execution Optimization,,,,,,,
999,Excel Ordering Form ,"As a developer, I want to ensure the excel ordering form for RW is correctly updated with all the inventory items available in Dynamics.",MEDIUM,SUPPORT,An updated excel order form for RW with all the items from Dynamics.,2,Eva,CW 12 2025,,ACCEPTED,,Yvette,,,Enhance Revenue,,,,,,,
"1,000",AI Predictive Modeling for HIV: Beyond / HIV: Data & Automation,"As a Devops Engineer, I want to ensure data consistency on the project Beyond dashboard and transition it towards a Live Dashboard",MEDIUM,ENABLER,A Live Project Beyond dashboard,3,Chanzu,CW 12 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,EJAF,AI Services
"1,001",Cold Chain Management:: E2E process for Kenya to deliver insulin as per Cold Chain requirements,"As part of the cold-chain team, I want to ensure that we Identify the gaps for the End to end Process delivery, working hand in hand with Charles and Georgina ensuring there is a seemless intergration between tech IoT and the logistics",HIGH,ENABLER,,6,Larry,,,,,,,,,,,,,,,
"1,002",Cold Chain Management:: E2E Process – Tech Issue Resolution & Optimization,"I need to ensure that all tech-related issues are resolved by determining who is responsible for each task and how the deliverables will be completed. This includes:

1. Adding products to the app.
2. Reviewing the process for resolving Shipsy issues, identifying gaps, and implementing fixes while assessing their feasibility.
3. Getting a proper transport box and installing IoT sensor for temperature and Humidity ",HIGH,ENABLER,"Users can successfully add products to the app without errors.
The process for resolving Shipsy issues is clearly defined and documented.
Identified gaps in the resolution process are addressed and validated.
Fixes for Shipsy issues are tested and confirmed as functional.
Accountability for issue resolution is clearly assigned and tracked.
The implemented solutions align with operational and business requirements.",5,Larry,,,,,,,,,,,,,,,
"1,003",Cold Chain Management:: E2E Process Refined Documentation & Issue Resolution Guide,"As a Process Documentation Specialist,
I want to capture and document the entire tech issue resolution workflow, including product addition and Shipsy issue handling,
So that stakeholders have a clear, structured, and accessible reference for execution, accountability, and process improvement.",HIGH,ENABLER,"Clearly document each step involved in adding products to the app.
Outline the Shipsy issue resolution process, including identified gaps and fixes.
Maintain a structured format that is easy to follow and update.
Ensure all roles and responsibilities in the process are well-defined.
Validate documentation accuracy with relevant stakeholders.
Provide a version-controlled document accessible to all relevant teams.",4,Lydia,Product Backlog,,ACCEPTED,,Marco,,,Maintain Revenue,,,,,,,
"1,004","Offboarding :: Simon John Lugongo, the Tanzania Logistics Operations Manager","As a Support Engineer, I want to disable access for  Simon John Lugongo to all IT systems and forward mail and drive to Line manager",MEDIUM,SUPPORT,"1. Suspend Email access
2. Transfer of G-drive for offboarded staff to their Line managers.
3. Remove user access from MS365, Slack, freshdesk, Sweetprocess,Shipsy WMS and TMS ",1,Emmanuel Ratemo,CW 12 2025,,ACCEPTED,,Edwin Wachira,,,Improve Control,Ensures that the IT systems are not accessed by unauthorised people,,,User acceptance testing (UAT) completed,,KASHA,Support & Architecure
"1,005",Freshcaller Onboarding :: Matthew Rapundo ,"As a Support Engineer, I want to grant access for Matthew on freshcaller as an Agent to facilitate customer credit follow-up",MEDIUM,SUPPORT,Grant access to freshcaller ,1,Emmanuel Ratemo,CW 12 2025,,ACCEPTED,,Marco,,,Improve Control,,,,User acceptance testing (UAT) completed,,KASHA,Support & Architecure
"1,006",Dynamics Upload Items,"As a developer, I want to new items are uploaded successfully to Dynamics",LOW,SUPPORT,New items visible on Dynamics,1,Eva,CW 12 2025,,ACCEPTED,,,,,Enhance Revenue,,,,,,,
"1,007",Update inventory from Zana Africa in ELDORET warehouse,"As a developer, I want to ensure the inventory levels for item 4474 from Zana Africa in Stockone matches the inventory in Dynamics",LOW,SUPPORT,Correct invetory levels for item 4474 in Stockone matching what is in Dynamics,1,Eva,CW 12 2025,,ACCEPTED,,Boaz,,,Enhance Revenue,,,,,,,
"1,008",Insulin Item Listing on Kasha Care App,"I want to identify why insulin is not visible on the Kasha Care app and take the necessary steps to list it, So that insulin becomes available for direct ordering on the app.",MEDIUM,SUPPORT,"Once insulin stock is delivered and the inventory updated, insulin must be listed on the Kasha Care app, ensuring it is visible and can be ordered.",2,Lydia,CW 12 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,,
"1,009",Agile metrics update,"I want to update Agile metrics regularly
So that we can track progress, identify areas for improvement, and enhance efficiency",LOW,ENABLER,"Reports reflect real-time updates to support better decision-making.
The team reviews metrics to refine workflows and optimize performance.",2,Lydia,CW 12 2025,,ACCEPTED,,Marco,,,Improve Control,,,,,,,
"1,010",Register a service code for USSD Application in ATk Sandbox,"I want to register a service code in ATk’s sandbox and provide the necessary details
So that ATk can map the USSD service and set up a callback URL for inbound user requests.

",MEDIUM,ENABLER,"Once the application is registered in the sandbox and the username is shared, ATk can map the USSD service and configure the callback URL for requests coming into our system.",2,Lydia,CW 12 2025,,ACCEPTED,,Nogueille,,,Increase Capacity,,,,,,,
"1,011",Internal Chronic Care Delivery Dashboard:: Build the implementation concept including the mock-up screen,"As a developer, I want to create the Internal Chronic care delivery dashboard implementation concept and the mock-up screen:

The internal users will be most focused on the following metrics:

1. Number of HIV Hospitals and Clinics in Our Network Across Each Country
2. Point on Map Where Each Health Facility is Located
3. Number of HIV Patients Each Health Facility Has
4. Number of Health Facilities We Have Successfully Picked HIV Products From
5. Number of Those Health Facilities That Are Our Customers
6. Number of Patients We Delivered To
7. Number of Patients That Are Our Customers for Other Products (Other Than Just Free HIV Delivery)",HIGH,ENABLER,"1. Implementation Concept is created and include all items to be displayed on the internal dashboard.
",8,Gael,CW 12 2025,,ACCEPTED,,Mercy,,,Maintain Revenue,,,,,,,
"1,012",Internet Downtime :: Eldoret Warehouse,"As a Support Engineer, I want to restore internet service at the Eldoret warehouse",MEDIUM,SUPPORT,1. Raise the issue with ISP,4,Emmanuel Ratemo,CW 12 2025,,ACCEPTED,,Marco,,,Improve Control,Ensures that the warehouse is operational,,,,,KASHA,Support & Architecure
"1,013",RMS :: Dashboard walkthrough with business owner,"As an IT support engineer, I want conduct a walkthrough to gather feedback with  business owner",MEDIUM,ENABLER,obtain expected dashboard layout and expectations from business owner to implement ,1,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Nogueille,,,Execution Optimization,,,,User acceptance testing (UAT) completed,,RMS,Data Services   
"1,014",Roche :: Dashboard walkthrough with business owner,"As an IT support engineer, I want conduct a walkthrough to gather feedback with  business owner",MEDIUM,ENABLER,obtain expected dashboard layout and expectations from business owner to implement ,1,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Yaw,,,Execution Optimization,,,,User acceptance testing (UAT) completed,,ROCHE,Data Services   
"1,015",Kasha's Internal Chronic Care Delivery Dashboard :: POC v1,"As a developer, I want to develop the POC dashboard for the internal chronic care delivery dashboard",HIGH,ENABLER,Implement the Mockup dashboard for the Internal chronic care delivery dashboard based on the mock up screens provided in Internal_Chronic_Care_Dashboard_Kasha.docx,8,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Mercy ,,,Execution Optimization,,,,Deployment started,,KASHA,Data Services   
"1,016",IT asset purchase :: Asset Evaluation for laptops for staff ,"As an IT support engineer, I want to provide asset details to the finance team for Evaluation for the staff who have requested to purchase them",LOW,SUPPORT,provide a list of the Assets for purchase to finance teamAssets- Snipe - IT Template,2,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,Deployment started,,KASHA,Support & Architecure
"1,017",Track & Trace:: (Customer Facing Dashboard) - Create a table on the datawarehouse that will hold HIV Access numbers that will be queried from the inspinia API codebase and made available to the /access API endpoint for HIV Access Dashboard consumption.,"As a software engineer, I want to create a table in the data warehouse to store HIV Access numbers so that the HIV Access Dashboard can query these numbers via the /access API endpoint and achieve faster API responses.",HIGH,FEATURE,"1. A new table is created in the data warehouse to store HIV Access numbers.

2. The table is populated with data queried from necessary sources i.e. The Project Beyond PMO sheet, Relevant Dynamics Tables.

3. The /access API endpoint retrieves data from this table for dashboard onsumption.",2,Pamphile,CW 13 2025,,OPEN,,Marco,,,Enhance Revenue,,,,,,EJAF,Data Services   
"1,018",Track & Trace:: (Customer Facing Dashboard) - Put in place an ETL on the datawarehouse python codebase to ensure that the DWH HIV Access table is up to date in a timely manner making the HIV Access API endpoint super fast.,"As a software engineer, I want to implement an ETL process in the data warehouse Python codebase so that the HIV Access table remains updated in a timely manner and avoid time-consuming direct fetches of necessary data from different sources.",HIGH,FEATURE,"1. An ETL process is developed to ensure timely updates to the HIV Access table

2. The process automatically extracts, transforms, and loads data into the table

3. The /access API endpoint retrieves the latest data with minimal latency.",16,Pamphile,CW 13 2025,,OPEN,,Marco,,,Enhance Revenue,,,,,,EJAF,Data Services   
"1,019","Track & Trace:: (Customer Facing Dashboard) - Ensure the order delivery location columns (longitude, latitude) are available in the DWH table: dashboard_source_posted_sales_invoices","As a software engineer, I want to ensure the order delivery location columns (longitude and latitude) are available in the DWH table: dashboard_source_posted_sales_invoices, so that customer-facing dashboards (HIV Access in this case) can accurately display order delivery locations for improved tracking and traceability.",HIGH,FEATURE,"1. The dashboard_source_posted_sales_invoices table contains longitude and latitude columns.

2. Queries retrieving order delivery locations return complete and correct data for records with the longitude and latitude values available.",6,Pamphile,CW 13 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,EJAF,Data Services   
"1,020",Track & Trace:: (Customer Facing Dashboard) Display HIV Delivery Coverage & Partner Locations on the Customer-Facing Dashboard map[2].,"As a developer, I want to map HIV deliveries and partner clinics/hospitals in Kenya on the customer-facing dashboard map,
So that I can track delivery coverage, assess distribution reach, and understand Kasha’s partnerships.
N.B: Deployment to both staging and production expected on 28th, March 2025.",HIGH,FEATURE,"1. The dashboard should display a map highlighting all locations where HIV deliveries have been completed.
2. Users should be able to view the number and locations of HIV clinics and hospitals partnering with Kasha.
3. Users should be able to tell from the map pins whether the pinned location is a facility or a delivery.",16,Pamphile,CW 13 2025,,ACCEPTED,,Joanna,,,Enhance Revenue,,,,,,EJAF,Data Services   
"1,021",Kasha Audit:: Taking the auditors through Kasha Care App and answer their questions on the technologies used.,"As a developer, I want to guide auditors through the Kasha Care App and answer their questions about the technologies used, so that
they can gain a clear understanding of the app's functionality, architecture, and compliance with relevant standards.",HIGH,ENABLER,"1. Provide a structured walkthrough of the Kasha Care App, explaining key features and workflows.
2. Answer auditors’ questions regarding the technologies, frameworks, and integrations used in the app.
3. Address any follow-up queries from the auditors to support the audit process.",2,Pamphile,CW 13 2025,,ACCEPTED,,Marco,,,Improve Control,,,,,,KASHA,Core Services
"1,021",Track & Trace:: Update the Implementation Concept [CW-13].,"As a DevOps Engineer,
I want to update the implementation concept, including UX improvements and rollout plans,
So that we can align with the latest designs and prepare for expansion / move to other countries.",HIGH,ENABLER,"1. Incorporate new mock-up screens based on UX designer feedback.
2. Align the implementation concept with Charles’ feedback.
3. Develop a detailed rollout strategy for internal dashboard either Kigali, Rwanda or Nairobi, Kenya.",4,Chanzu,CW 13 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,,,EJAF,IoT Services
"1,022",AI Predictive Modeling for HIV: Baseline Implementation concept ,innovative data and modeling approaches to measure women's health for Gates funding,HIGH,ENABLER,Updated Implementation concept,12,Naveen,CW 13 2025,,ACCEPTED,,Marco,,,Enhance Revenue,Data cleaning and feature engineering sets us for ready for model building,,,,,EJAF,AI Services
"1,023",Cold Chain Management: Finalize Documenting the E2E Problem Statement & Process for Insulin Delivery in Kenya as per Cold Chain Requirement,"As a product owner, I want to finalize the E2E process for Cold Chain Management, detailing each activity, actor, automation type, and processing time, so that the process is clearly documented in both table and flowchart formats, including the total cycle time. want to document the end-to-end process for cold chain management in delivering insulin in Kenya,
So that all activities related to ordering, delivery, logistics, and both physical and digital cold chain management are clearly outlined.

",HIGH,ENABLER,"-Completed documentation of the entire cold chain management process for insulin
 delivery, including order placement, logistics, and delivery activities. 
- E2E process that depicts (in table format & flow chart), including process 
time for every activity and E2E cycle time
-Ensure all roles and responsibilities in the process are well-defined. 
",16,Lydia,CW 13 2025,,ACCEPTED,,Marco,,,Maintain Revenue,"Provides a clear, standardized, and reviewable Cold Chain Management process to ensure alignment, traceability, and readiness for implementation and scale.",,,,,ROCHE,Data Services   
"1,024", Cold Chain Management:: Refinement & Approval of Cold Chain E2E Documentation,"As a Process Documentation Specialist,
I want to refine the E2E documentation for insulin delivery in Kenya,
by identifying gaps, addressing unclear or missing steps, and integrating stakeholder feedback,
so that the final version is accurate, complete, and ready for approval.",HIGH,ENABLER,"-No missing or duplicated activities in the end-to-end process flow.
-All steps are clearly described, with no ambiguity or unclear transitions.
-Stakeholder feedback is fully captured and reflected in the updated documentation.
-Total processing time is correctly calculated and included in the documentation.
-Final version is formally approved or signed off by the designated authority.",8,Lydia,CW 13 2025,,ACCEPTED,,Marco,,,Maintain Revenue,,,,,,ROCHE,Data Services   
"1,025",AI Predictive Modeling for HIV: Baseline ML Model architecture ans selection for K2,"Baseline ML Model architecture including business hypothesis, data strategy, initial feature engineering for PoC K2  for CEO decision making: DATA CLEANING",HIGH,FEATURE,Jupyter Notebook with cleaned data,8,Eva,CW 13 2025,,ACCEPTED,,Marco,,,Enhance Revenue,Data cleaning and feature engineering sets us for ready for model building,,,,,EJAF,AI Services
"1,026",Dynamics :: Ghana Sales Tax Computations," As a developer, I want to add the following requested customizations for the Ghana sales tax:
1. Configure the system to account for levy charges, including defining the levy percentage and linking it to the appropriate general ledger account.
2. Add a toggle option in the Sales & Receivables setup to enable or disable levy charges dynamically across different companies.
3. Add and display the following new fields on sales lines: 
        (1) Levy %
        (2) Levy Amount
        (3) Amount Including Levy
4. Ensure the above three new fields are available in: 
        (1) Posted Sales Invoice Lines
        (2) Posted Sales Credit Memo Lines
5. Add a total levy amount field with drill-down functionality in: 
        (1) Sales Invoice
        (2) Sales Order
        (3) Sales Return Order
        (4) Sales Credit Memo
        (5) Posted Sales Invoice
        (6) Posted Sales Credit Memo
6. Modify VAT calculations to include the levy amount in the tax base, ensuring correct tax computation.",HIGH,FEATURE,"1. Levy setup added to the VAT Posting Setup
2. Boolean button in the Sales &  Receivables Setup to enable/disable the levy charges
3. The following new fields on visible sales lines: 
	(1) Levy %
	(2) Levy Amount
	(3) Amount Including Levy
4. The above three new fields are available in: 
	(1) Posted Sales Invoice Lines
	(2) Posted Sales Credit Memo Lines
5. A total levy amount field in: 
	(1) Sales Invoice
	(2) Sales Order
	(3) Sales Return Order
	(4) Sales Credit Memo
	(5) Posted Sales Invoice
	(6) Posted Sales Credit Memo
6. VAT calculations include the levy amount in the tax base",24,Eva,CW 13 2025,,ACCEPTED,,Ahmed,,,Enhance Revenue,,,,,,EJAF,AI Services
"1,027", Cold Chain Management:: Install and test the sensor on the transport box.,"I plan to collect the transport box from the supplier, install the sensor, and test it with Georgina.",HIGH,ENABLER,"The transport box must be collected from the supplier as scheduled.
The sensor must be installed correctly and securely in the transport box.
The system should detect and start recording temperature data immediately after installation.
The sensor must be tested with Georgina to ensure accurate readings.
Any detected issues must be resolved before deployment.",10,Larry,CW 13 2025,,ACCEPTED,,Marco,,,Improve Control,,,,Deployment completed successfully,,KASHA,AI Services
"1,028", Cold Chain Management:: Working Software ,I aim to deliver a functional application that tracks insulin temperature throughout its journey—from pickup at the supplier to delivery to Joanna—providing a graphical view of the entire process,HIGH,FEATURE,"The application must track and log real-time insulin temperature from pickup to delivery.
A graphical view of temperature changes must be available throughout the journey.
Delivery confirmation must include a final temperature report.",10,Larry,CW 13 2025,,BASELINED,,Marco,,,Maintain Revenue,,,,Deployment in progress,,KASHA,AI Services
"1,029",AI Predictive Modeling for HIV: security architecture,As solution architect I shall suggest a way to secure the data sources (for data protection),HIGH,ENABLER,a meeting notes,2,Jacob,CW 13 2025,,OPEN,,Marco,,,Improve Security,,,,,,EJAF,AI Services
"1,030",Gates Funding,As solution architect I shall review the document Gates Funding Checklist and provide my comments ,HIGH,ENABLER,Gates Funding Checklist 20250325_Gates_Funding_Proposal,6,Jacob,CW 13 2025,,OPEN,,Marco,,,Enhance Revenue,,,,,,EJAF,AI Services
"1,031",Roche :: including more patient Insight on the map ,"As a developer, I want to include additional information for Patients 
1. product delivered
2. revenue generated and collections till date displayed on the dashboard",HIGH,FEATURE,"1. The dashboard Map should display product delivered
2. The dashboard  Map should display revenue generated and collections till current date
",8,Gael,CW 14 2025,,OPEN,,Yaw,,,Execution Optimization,,,,User acceptance testing (UAT) completed,,ROCHE,Data Services   
"1,032",Roche :: Update Hospitals List on the dashboard Map,"As part of my upskilling process, I want to include ( FOCUS ORTHOPAEDIC HOSPITAL) as they have been onboarded",HIGH,FEATURE,The dashboard should display the onboarded hospitals on the map,8,Lydia,CW 13 2025,,ACCEPTED,,Yaw,,,Execution Optimization,,,,User acceptance testing (UAT) completed,,ROCHE,Data Services   
"1,033","Upskilling/reskilling/knowledge sharing :: Help lydia to start pulling feature work items.
B2B","As a developer, I want to enable the support engineers to start pulling feature work items by first helping them to set the enterprise dashboards up on their local, install Postman & share with them the necessary Postman collections i.e. the USSD, and Inspinia API.",HIGH,ENABLER,"At the end of the week, engineers focusing on support should have a working setup of the B2B SaaS Dashboards on their local environments, Postman installed and with 2 core Kasha collections i.e. the USSD and Inspinia API.",2,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Marco,,,Execution Optimization,Allows the engineering team to improve the feature ratio and lead the engineering team towards the ability and capacity to contribute to the upcoming revenue generating projects.,,,,,KASHA,Support & Architecure
"1,034",Cold Chain Management :: Baseline E2E process for Kenya,"As a DevOps Engineer,
I want to review the end-to-end insulin delivery process and identify areas for automation,
So that we can optimize efficiency, ensure cold chain compliance, and scale the process reliably.",HIGH,ENABLER,"Updated Process Document with:
-Automation opportunities
-Suggested tools or methods
-Expected impact on time, quality, or scalability",3,Chanzu,CW 13 2025,,ACCEPTED,,Marco,,,Maintain Revenue,,,,,,KASHA,IoT Services
"1,035",Track & Trace :: Deploy  Internal & Customer Facing Dashboard on staging and production environment,"As a DevOps Engineer,
I want to ensure the CI/CD pipeline is ready and reliable for deploying the 'PoC d1 - Kasha - Shipsy Dashboard'
So that the internal and customer-facing dashboards can be deployed smoothly to both staging and production environments.",HIGH,FEATURE,The internal and customer-facing dashboards are continuously deployable and error-free in both staging and production environments.,3,Chanzu,CW 13 2025,,DEFERRED,,Marco,,,Enhance Revenue,,,,,,EJAF,IoT Services
"1,036",AI Predictive Modeling for HIV :: Update ML OPS life cycle ,"As a DevOps Engineer,
I want to update the ML Ops lifecycle for our AI Predictive Modeling for HIV—covering architecting, training, deployment, and usage,
So that we can incorporate enhanced security measures and ensure data isolation to comply with data protection laws and regulations.",MEDIUM,FEATURE,"The ML Ops lifecycle documentation has been updated to clearly capture the implementation of security, data protection, and isolation controls.",5,Chanzu,CW 13 2025,,DEFERRED,,Marco,,,Enhance Revenue,,,,,,EJAF,IoT Services
"1,037",Track & Trace :: Update Implementation Concept with E2E Flow Diagram for HIV Delivery,"I want to update the implementation concept by incorporating an End-to-End (E2E) flow diagram specifically for HIV deliveries, so that stakeholders can clearly understand the entire process flow. ",HIGH,ENABLER,"-The implementation concept document includes a clearly defined E2E flow diagram for HIV deliveries.
-The diagram accurately represents all key stages of the HIV delivery process.
-The updated document has been shared with Joel for review and feedback.",16,Lydia,CW 14 2025,,BASELINED,,Joel,,,Improve Control,,,,,,EJAF,Data Services   
